epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4362.25,1.37062,1.64347,1.29285,0.78872,0.71765,0.76293,0.49654,1.24798,1.11643,1.07518,0.000416058,0.000416058,0.000416058
2,17147.5,1.308,1.16577,1.25104,0.79962,0.7042,0.78468,0.5125,1.2489,0.96293,1.06766,0.000805244,0.000805244,0.000805244
